# http://www.iceandclimate.nbi.ku.dk/data/NGRIP_dust_on_GICC05_20y_december2014.txt
#
# % Dust concentration from the Greenland NGRIP ice cores on the GICC05 time scale.
# % The period covered is from ~10.3 ka b2k (years before A.D. 2000) where the measurements started to
# % 107.62 ka b2k where the GICC05modelext time scale ends.
# % File named NGRIP_dust_on_GICC05_20y_december2014.txt first released December 18th, 2014.
# % This data file and many other data are available from www.icecores.dk
# %
# % Age and depth values refer to the bottom of each interval.
# % Thus, the NGRIP depth interval 1406.44-1407.91 m, corresponding to 10.30-10.32 ka b2k, has an average dust concentration of 9359 particles per mL.
# %
# % All depths reported here are NGRIP2 depths.
# %
# % The concept of maximum counting error is introduced in Rasmussen et al. (2006, Journ. Geophys. Res.).
# % In a standard deviation context, the maximum counting error should be regarded as 2 sigma as discussed in
# % Andersen et al. (2006, Quat. Sci. Rev.). The maximum counting error is a measure of the uncertainty of the
# % GICC05 time scale.
# %
# % The data supplied below are resampled to 20 year resolution from the original measurements. Problems with missing
# % data are ignored if the missing data comprise less thanb half of the depth interval of a given 20-year interval.
# % If more than half of the data are missing, no value is given, which is indicated by "NaN".
# %
# % MAIN REFERENCE:
# % Ruth, U., D. Wagenbach, J. P. Steffensen, and M. Bigler,
# % Continuous record of microparticle concentration and size distribution in the central Greenland NGRIP ice core during the last glacial period
# % J. Geophys. Res., 108(D3), 4098, doi:10.1029/2002JD002376, 2003.
# %
# % GICC05 REFERENCES:
# %
# % The dating of the 7.9-14.7 ka b2k part and the concept of the MCE is described in the paper:
# % S.O. Rasmussen, K.K. Andersen, A.M. Svensson, J.P. Steffensen, B.M. Vinther, H.B. Clausen,
# % M.-L. Siggaard-Andersen, S.J. Johnsen, L.B. Larsen, D. Dahl-Jensen, M. Bigler, R. R�thlisberger,
# % H. Fischer, K. Goto-Azuma, M.E. Hansson, and U. Ruth
# % A new Greenland ice core chronology for the last glacial termination
# % Journ. Geophys. Res., vol. 111, D06102, 2006, doi:10.1029/2005JD006079
# %
# % The dating of the 14.7-41.8 ka b2k part and the ss09sea06bm is described in the paper:
# % K.K. Andersen, A. Svensson, S.J. Johnsen, S.O. Rasmussen, M. Bigler, R. R�thlisberger, U. Ruth,
# % M.-L. Siggaard-Andersen, J.P. Steffensen, D. Dahl-Jensen, B.M. Vinther, and H.B. Clausen
# % The Greenland Ice Core Chronology 2005, 15-42 ka. Part 1: Constructing the time scale
# % Quaternary Science Reviews, vol. 25, Shackleton special issue 24, 2006
# %
# % The dating of the 41.8-60.0 ka b2k part is described in the paper:
# % A. Svensson, K.K. Andersen, M. Bigler, H.B. Clausen, D. Dahl-Jensen, S.M. Davies, S.J. Johnsen,
# % R. Muscheler, S.O. Rasmussen, R. R�thlisberger, I. Seierstad, J.P. Steffensen, and B.M. Vinther
# % A 60,000 year Greenland stratigraphic ice core chronology
# % Submitted to Climate of the Past, October 2007
# %
# % The splicing of the GICC05 and model time scale at 60.2 ka b2k (GICC05modelext) is described in the paper:
# % E.W. Wolff, J. Chappellaz, T. Blunier, S.O. Rasmussen, A. Svensson,
# % Millennial-scale variability during the last glacial: The ice core record
# % Quaternary Science Reviews 29, p. 2828-2838, 2010
# %
# % COLUMNS IN THE DATA FILE
# % 1 : NGRIP2 depth (m)
# % 2 : Age (years b2k)
# % 3 : Maximum counting error (years)
# % 4 : NGRIP Dust content (particles per mL)
depth	age	error	dust
1895.35	29140	912	598232
1895.64	29160	913	484711
1895.93	29180	914	446413
1896.20	29200	915	515383
1896.50	29220	917	415422
1896.78	29240	918	471135
1897.05	29260	918	698522
1897.32	29280	919	685295
1897.63	29300	919	480956
1897.89	29320	920	608401
1898.20	29340	921	538415
1898.48	29360	923	680184
1898.78	29380	923	547826
1899.08	29400	924	775226
1899.35	29420	926	549586
1899.61	29440	926	461138
1899.90	29460	927	667104
1900.16	29480	928	534682
1900.40	29500	930	523550
1900.64	29520	932	648637
1900.91	29540	933	534456
1901.16	29560	935	882958
1901.46	29580	937	830319
1901.78	29600	938	785760
1902.06	29620	940	728384
1902.34	29640	943	603752
1902.60	29660	945	653661
1902.87	29680	946	830832
1903.16	29700	948	733049
1903.42	29720	950	637098
1903.67	29740	953	897180
1903.98	29760	954	596584
1904.27	29780	956	637755
1904.57	29800	958	542657
1904.85	29820	959	723603
1905.12	29840	960	716941
1905.42	29860	961	637461
1905.74	29880	963	805387
1906.01	29900	965	554158
1906.28	29920	966	709217
1906.58	29940	967	609554
1906.89	29960	968	724655
1907.22	29980	969	654985
1907.54	30000	971	573877
1907.80	30020	973	562359
1908.09	30040	973	642477
1908.37	30060	975	660725
1908.67	30080	977	640158
1908.95	30100	977	680955
1909.22	30120	979	621356
1909.50	30140	980	608590
1909.77	30160	981	818373
1910.09	30180	982	787839
1910.36	30200	983	700596
1910.63	30220	984	814584
1910.92	30240	986	674020
1911.19	30260	987	682614
1911.46	30280	989	614125
1911.72	30300	990	748919
1912.04	30320	991	892374
1912.33	30340	992	520370
1912.60	30360	993	475725
1912.87	30380	994	525746
1913.19	30400	995	579707
1913.44	30420	996	530456
1913.69	30440	999	507735
1913.92	30460	999	461886
1914.17	30480	999	360014
1914.48	30500	1000	292675
1914.78	30520	1002	448027
1915.13	30540	1004	360569
1915.41	30560	1006	358388
1915.75	30580	1007	293326
1916.08	30600	1008	313095
1916.43	30620	1009	222233
1916.77	30640	1011	220369
1917.12	30660	1012	145642
1917.45	30680	1013	182325
1917.81	30700	1016	186805
1918.23	30720	1018	135254
1918.67	30740	1019	154169
1919.11	30760	1021	116277
1919.47	30780	1022	202162
1919.83	30800	1023	194082
1920.21	30820	1023	305235
1920.56	30840	1024	291364
1920.91	30860	1025	412161
1921.27	30880	1027	484170
1921.61	30900	1029	400150
1921.94	30920	1032	406230
1922.22	30940	1034	456969
1922.53	30960	1036	486204
1922.87	30980	1036	494168
1923.16	31000	1038	511545
1923.46	31020	1038	447582
1923.78	31040	1039	482547
1924.13	31060	1041	504460
1924.46	31080	1042	517022
1924.78	31100	1043	497110
1925.11	31120	1045	585147
1925.45	31140	1047	414833
1925.78	31160	1048	479654
1926.08	31180	1049	516291
1926.36	31200	1049	546260
1926.63	31220	1051	459451
1926.96	31240	1053	564802
1927.32	31260	1054	479815
1927.64	31280	1055	348027
1927.94	31300	1057	425641
1928.25	31320	1059	443117
1928.56	31340	1061	468937
1928.83	31360	1063	393087
1929.15	31380	1064	639134
1929.45	31400	1065	474587
1929.77	31420	1066	542288
1930.07	31440	1067	377798
1930.35	31460	1069	435634
1930.66	31480	1070	523979
1930.96	31500	1072	383929
1931.24	31520	1073	459077
1931.55	31540	1074	451134
1931.85	31560	1076	427105
1932.15	31580	1078	562756
1932.51	31600	1080	399385
1932.83	31620	1081	703427
1933.15	31640	1084	517299
1933.48	31660	1085	357786
1933.80	31680	1089	457497
1934.11	31700	1089	364502
1934.47	31720	1089	356991
1934.80	31740	1091	344927
1935.12	31760	1092	329730
1935.46	31780	1092	322924
1935.79	31800	1094	211550
1936.11	31820	1095	222886
1936.42	31840	1096	175771
1936.74	31860	1098	269339
1937.04	31880	1099	195219
1937.36	31900	1100	171720
1937.65	31920	1101	151695
1937.97	31940	1101	192676
1938.28	31960	1103	157251
1938.60	31980	1103	136561
1938.95	32000	1103	129686
1939.32	32020	1104	180712
1939.68	32040	1107	133723
1940.03	32060	1108	81675
1940.48	32080	1109	77106
1940.90	32100	1111	62989
1941.39	32120	1111	68656
1941.84	32140	1113	57685
1942.31	32160	1116	69752
1942.82	32180	1117	62640
1943.31	32200	1118	49512
1943.82	32220	1119	58689
1944.26	32240	1120	42758
1944.73	32260	1122	42785
1945.23	32280	1122	27430
1945.83	32300	1123	35359
1946.41	32320	1123	42320
1946.96	32340	1124	43769
1947.49	32360	1126	52197
1948.01	32380	1129	46839
1948.59	32400	1129	48169
1949.20	32420	1130	34265
1949.79	32440	1130	37831
1950.41	32460	1130	38241
1951.02	32480	1131	40431
1951.65	32500	1132	54184
1952.12	32520	1132	161581
1952.45	32540	1133	207435
1952.71	32560	1134	227067
1953	32580	1135	311238
1953.27	32600	1136	310491
1953.58	32620	1139	334674
1953.92	32640	1140	398153
1954.26	32660	1141	311925
1954.58	32680	1143	257555
1954.82	32700	1145	475674
1955.10	32720	1146	313999
1955.38	32740	1149	400744
1955.67	32760	1151	NaN
1955.96	32780	1155	389479
1956.25	32800	1157	363780
1956.53	32820	1159	335488
1956.82	32840	1161	320484
1957.11	32860	1163	364991
1957.42	32880	1164	358209
1957.72	32900	1166	367559
1958.02	32920	1168	352270
1958.28	32940	1169	400499
1958.57	32960	1169	418759
1958.85	32980	1171	257188
1959.16	33000	1171	327229
1959.46	33020	1172	395000
1959.76	33040	1172	363443
1960.01	33060	1173	373831
1960.25	33080	1173	464351
1960.55	33100	1174	397003
1960.82	33120	1175	458420
1961.07	33140	1176	517666
1961.35	33160	1177	362123
1961.65	33180	1179	361923
1961.91	33200	1181	390017
1962.23	33220	1182	396878
1962.49	33240	1184	399897
1962.76	33260	1185	311619
1963.03	33280	1187	415797
1963.32	33300	1188	294453
1963.61	33320	1190	361372
1963.95	33340	1190	185148
1964.30	33360	1191	192940
1964.62	33380	1192	232520
1965.14	33400	1192	135350
1965.64	33420	1193	93840
1966.18	33440	1194	57946
1966.73	33460	1195	58613
1967.27	33480	1195	46053
1967.79	33500	1196	40058
1968.38	33520	1196	47065
1968.97	33540	1197	45960
1969.54	33560	1199	46968
1970.10	33580	1200	43263
1970.70	33600	1201	40617
1971.23	33620	1202	46310
1971.75	33640	1203	49838
1972.32	33660	1204	58907
1972.97	33680	1206	42672
1973.59	33700	1209	39598
1974.16	33720	1210	50408
1974.55	33740	1212	79195
1974.91	33760	1215	213684
1975.29	33780	1217	172133
1975.62	33800	1220	181569
1975.97	33820	1221	265254
1976.34	33840	1222	314811
1976.65	33860	1224	342007
1977	33880	1224	333566
1977.33	33900	1226	391585
1977.65	33920	1228	334645
1977.99	33940	1230	413331
1978.28	33960	1231	392662
1978.58	33980	1232	356840
1978.90	34000	1233	358139
1979.21	34020	1235	464001
1979.53	34040	1237	349433
1979.86	34060	1238	346471
1980.14	34080	1240	327212
1980.42	34100	1241	274884
1980.70	34120	1243	313662
1981.02	34140	1243	293900
1981.33	34160	1244	267375
1981.63	34180	1245	315024
1981.91	34200	1246	319016
1982.21	34220	1249	339726
1982.55	34240	1251	287235
1982.85	34260	1252	347044
1983.13	34280	1254	354680
1983.48	34300	1255	381077
1983.78	34320	1257	333456
1984.08	34340	1258	363427
1984.38	34360	1259	351233
1984.69	34380	1260	384871
1984.99	34400	1262	475977
1985.31	34420	1264	342209
1985.64	34440	1265	412826
1986	34460	1267	299738
1986.32	34480	1268	230250
1986.56	34500	1269	245729
1986.87	34520	1270	252422
1987.14	34540	1271	323308
1987.43	34560	1272	391770
1987.71	34580	1274	261691
1988	34600	1275	336631
1988.31	34620	1277	284254
1988.61	34640	1278	214349
1988.88	34660	1280	193880
1989.26	34680	1282	172501
1989.58	34700	1282	170815
1989.94	34720	1283	142574
1990.28	34740	1286	125439
1990.74	34760	1286	59172
1991.25	34780	1288	44952
1991.75	34800	1289	47199
1992.28	34820	1291	51729
1992.79	34840	1291	58601
1993.30	34860	1292	45366
1993.79	34880	1293	48384
1994.21	34900	1294	56051
1994.67	34920	1295	66006
1995.19	34940	1295	68449
1995.66	34960	1297	55514
1996.15	34980	1297	73960
1996.54	35000	1298	67074
1997.04	35020	1299	57590
1997.52	35040	1299	NaN
1998.06	35060	1299	NaN
1998.50	35080	1300	NaN
1999.04	35100	1301	NaN
1999.58	35120	1302	NaN
2000.08	35140	1303	NaN
2000.63	35160	1304	NaN
2001.14	35180	1305	NaN
2001.70	35200	1307	NaN
2002.23	35220	1307	NaN
2002.75	35240	1309	NaN
2003.34	35260	1309	44100
2003.89	35280	1311	42495
2004.43	35300	1311	54613
2005	35320	1312	33916
2005.55	35340	1314	31464
2006.09	35360	1315	33227
2006.65	35380	1316	28389
2007.16	35400	1317	37910
2007.75	35420	1318	30164
2008.32	35440	1319	27158
2008.88	35460	1320	35417
2009.44	35480	1321	51060
2009.93	35500	1321	154526
2010.33	35520	1323	222561
2010.70	35540	1324	243958
2011.04	35560	1324	303065
2011.36	35580	1325	219232
2011.65	35600	1326	250775
2011.94	35620	1326	256253
2012.23	35640	1328	297639
2012.49	35660	1330	235191
2012.82	35680	1330	267018
2013.11	35700	1332	278451
2013.43	35720	1333	237100
2013.71	35740	1336	335661
2014.03	35760	1337	241169
2014.28	35780	1338	297234
2014.58	35800	1338	281469
2014.88	35820	1340	270066
2015.18	35840	1342	315642
2015.47	35860	1344	258112
2015.75	35880	1347	290860
2016.04	35900	1348	437247
2016.33	35920	1349	342654
2016.60	35940	1351	283455
2016.91	35960	1352	265186
2017.22	35980	1353	350651
2017.51	36000	1355	404705
2017.80	36020	1355	349990
2018.10	36040	1356	288445
2018.37	36060	1358	348162
2018.69	36080	1360	337050
2018.98	36100	1361	302992
2019.27	36120	1362	276638
2019.55	36140	1364	298713
2019.82	36160	1365	343638
2020.11	36180	1366	316262
2020.42	36200	1368	500094
2020.70	36220	1369	354825
2021	36240	1372	416497
2021.32	36260	1373	344148
2021.63	36280	1373	376977
2021.94	36300	1374	385585
2022.25	36320	1376	314892
2022.54	36340	1377	340339
2022.85	36360	1378	279760
2023.16	36380	1380	281592
2023.50	36400	1382	246041
2023.83	36420	1384	323253
2024.15	36440	1385	253498
2024.53	36460	1387	233985
2024.97	36480	1389	285139
2025.35	36500	1391	257811
2025.71	36520	1393	306842
2026.02	36540	1395	265373
2026.33	36560	1396	236107
2026.66	36580	1397	166007
2027.03	36600	1398	162603
2027.43	36620	1400	109638
2027.78	36640	1401	84419
2028.17	36660	1402	78381
2028.60	36680	1403	57722
2029.03	36700	1403	72320
2029.47	36720	1403	68930
2029.90	36740	1403	56097
2030.34	36760	1404	42538
2030.75	36780	1404	62007
2031.20	36800	1405	77924
2031.65	36820	1406	43483
2032.15	36840	1407	52500
2032.67	36860	1408	58232
2033.18	36880	1410	84884
2033.57	36900	1411	109941
2033.93	36920	1412	120403
2034.33	36940	1412	86157
2034.74	36960	1412	68146
2035.18	36980	1413	54517
2035.62	37000	1413	56128
2036.05	37020	1413	87301
2036.52	37040	1414	NaN
2036.96	37060	1415	NaN
2037.39	37080	1416	NaN
2037.80	37100	1416	NaN
2038.23	37120	1417	NaN
2038.66	37140	1419	44187
2039.16	37160	1419	60629
2039.68	37180	1420	NaN
2040.22	37200	1420	NaN
2040.77	37220	1420	NaN
2041.31	37240	1420	NaN
2041.83	37260	1421	44826
2042.36	37280	1421	53896
2042.92	37300	1422	47900
2043.46	37320	1423	41429
2044.01	37340	1425	47116
2044.54	37360	1425	54904
2045.05	37380	1425	41721
2045.54	37400	1426	62260
2046.08	37420	1426	58434
2046.67	37440	1426	NaN
2047.21	37460	1427	NaN
2047.79	37480	1427	NaN
2048.37	37500	1428	27647
2048.97	37520	1428	41216
2049.53	37540	1428	38501
2050.11	37560	1428	39986
2050.66	37580	1429	36808
2051.29	37600	1429	35544
2051.89	37620	1430	37198
2052.44	37640	1430	27169
2053.04	37660	1430	28999
2053.65	37680	1431	35591
2054.25	37700	1431	31139
2054.86	37720	1432	NaN
2055.39	37740	1432	35444
2055.97	37760	1432	38908
2056.53	37780	1432	36436
2057.08	37800	1433	33832
2057.70	37820	1433	36148
2058.28	37840	1434	35193
2058.86	37860	1435	28757
2059.44	37880	1436	38605
2060.05	37900	1436	38088
2060.71	37920	1437	36866
2061.26	37940	1438	29391
2061.84	37960	1438	36954
2062.49	37980	1438	26946
2063.13	38000	1438	30904
2063.68	38020	1440	44077
2064.33	38040	1441	40787
2064.99	38060	1441	34105
2065.63	38080	1441	64167
2066.22	38100	1444	30246
2066.90	38120	1445	33164
2067.60	38140	1446	31423
2068.25	38160	1446	36127
2068.90	38180	1447	36114
2069.50	38200	1448	34149
2070.02	38220	1449	50582
2070.40	38240	1450	171470
2070.71	38260	1451	191611
2071.02	38280	1451	171986
2071.33	38300	1452	213326
2071.70	38320	1453	236507
2072.04	38340	1454	256023
2072.39	38360	1455	216247
2072.70	38380	1457	195888
2072.99	38400	1460	210048
2073.28	38420	1461	236757
2073.59	38440	1462	189752
2073.92	38460	1463	388593
2074.17	38480	1465	356797
2074.52	38500	1465	202410
2074.82	38520	1467	260780
2075.11	38540	1468	272588
2075.39	38560	1469	263894
2075.73	38580	1470	277410
2076.04	38600	1470	214979
2076.30	38620	1471	264900
2076.59	38640	1471	263957
2076.91	38660	1472	325522
2077.20	38680	1473	271856
2077.49	38700	1475	370608
2077.77	38720	1476	303713
2078.08	38740	1476	387427
2078.39	38760	1478	326093
2078.70	38780	1478	302443
2079.03	38800	1479	311629
2079.30	38820	1479	253660
2079.64	38840	1480	318022
2079.88	38860	1481	273701
2080.19	38880	1481	291798
2080.47	38900	1482	287706
2080.75	38920	1484	292831
2081.07	38940	1485	332903
2081.42	38960	1488	288160
2081.76	38980	1490	345203
2082.05	39000	1491	309510
2082.36	39020	1492	343164
2082.69	39040	1495	290222
2082.97	39060	1497	335611
2083.24	39080	1497	380107
2083.51	39100	1498	397975
2083.80	39120	1499	376889
2084.05	39140	1500	342390
2084.36	39160	1503	302132
2084.66	39180	1504	370137
2084.96	39200	1504	344214
2085.23	39220	1506	309897
2085.52	39240	1508	314544
2085.83	39260	1510	343168
2086.09	39280	1512	364775
2086.37	39300	1513	402178
2086.65	39320	1515	429341
2086.93	39340	1517	526378
2087.19	39360	1519	424320
2087.50	39380	1521	462598
2087.84	39400	1522	329763
2088.10	39420	1524	530617
2088.42	39440	1526	332834
2088.70	39460	1528	330965
2088.95	39480	1530	463375
2089.21	39500	1531	497195
2089.47	39520	1532	417402
2089.75	39540	1534	456196
2090.04	39560	1535	388039
2090.30	39580	1537	369719
2090.59	39600	1541	352880
2090.85	39620	1542	488617
2091.15	39640	1544	474581
2091.39	39660	1546	609382
2091.65	39680	1547	387206
2091.94	39700	1548	497291
2092.18	39720	1551	381571
2092.46	39740	1553	383994
2092.72	39760	1556	398683
2092.97	39780	1557	441519
2093.23	39800	1559	426088
2093.49	39820	1561	461559
2093.74	39840	1564	452934
2094	39860	1566	373466
2094.31	39880	1569	367965
2094.64	39900	1569	362124
2094.97	39920	1570	274392
2095.27	39940	1570	297024
2095.58	39960	1572	NaN
2095.92	39980	1573	NaN
2096.31	40000	1574	109499
2096.73	40020	1574	84263
2097.14	40040	1574	66489
2097.56	40060	1576	57575
2097.98	40080	1576	49557
2098.40	40100	1577	51561
2098.85	40120	1578	68564
2099.25	40140	1579	100343
2099.61	40160	1580	128074
2099.97	40180	1580	165192
2100.35	40200	1582	266211
2100.68	40220	1583	251151
2100.97	40240	1584	302325
2101.28	40260	1585	258196
2101.63	40280	1587	288970
2101.93	40300	1587	286720
2102.26	40320	1588	217115
2102.60	40340	1589	213555
2102.93	40360	1591	210598
2103.28	40380	1592	177865
2103.59	40400	1594	233091
2103.87	40420	1595	205152
2104.13	40440	1596	252002
2104.43	40460	1597	216494
2104.73	40480	1598	241601
2105.04	40500	1599	193699
2105.36	40520	1600	180969
2105.67	40540	1601	233857
2105.97	40560	1603	176019
2106.26	40580	1604	214852
2106.57	40600	1606	248182
2106.89	40620	1607	195918
2107.21	40640	1607	199968
2107.54	40660	1607	188236
2107.86	40680	1608	219288
2108.16	40700	1609	200915
2108.43	40720	1610	231212
2108.81	40740	1611	198944
2109.13	40760	1612	307324
2109.40	40780	1614	275471
2109.71	40800	1615	233252
2110.05	40820	1616	232908
2110.34	40840	1616	219147
2110.69	40860	1618	154560
2111.04	40880	1618	148697
2111.37	40900	1618	126615
2111.71	40920	1619	116216
2112.04	40940	1619	84727
2112.38	40960	1620	95796
2112.78	40980	1621	81435
2113.17	41000	1622	100997
2113.62	41020	1622	74070
2114.03	41040	1623	52705
2114.42	41060	1623	60841
2114.79	41080	1624	56351
2115.20	41100	1624	57541
2115.67	41120	1624	59236
2116.07	41140	1625	70371
2116.57	41160	1625	87441
2117.01	41180	1625	93151
2117.49	41200	1625	62678
2117.94	41220	1626	66613
2118.39	41240	1627	68784
2118.92	41260	1627	56692
2119.42	41280	1628	53916
2119.93	41300	1628	54791
2120.41	41320	1629	54330
2120.91	41340	1631	64017
2121.40	41360	1631	50719
2121.89	41380	1632	50774
2122.45	41400	1632	47639
2123.02	41420	1632	51046
2123.60	41440	1633	45243
2124.03	41460	1633	87313
2124.45	41480	1633	137511
2124.72	41500	1635	307121
2125.02	41520	1637	263526
2125.35	41540	1639	247103
2125.67	41560	1640	345382
2125.95	41580	1641	337800
2126.21	41600	1642	357219
2126.48	41620	1645	339909
2126.79	41640	1647	441190
2127.06	41660	1649	336077
2127.35	41680	1651	349814
2127.64	41700	1652	387445
2127.94	41720	1653	380584
2128.20	41740	1654	340338
2128.48	41760	1656	437424
2128.73	41780	1658	NaN
2129.02	41800	1658	NaN
2129.30	41820	1659	439851
2129.58	41840	1660	517066
2129.85	41860	1660	384314
2130.12	41880	1661	361816
2130.38	41900	1662	417199
2130.64	41920	1663	476921
2130.94	41940	1664	352028
2131.21	41960	1666	405699
2131.46	41980	1667	413249
2131.73	42000	1669	351610
2132	42020	1670	412920
2132.25	42040	1672	363145
2132.54	42060	1673	360655
2132.83	42080	1673	467676
2133.12	42100	1674	472342
2133.39	42120	1675	387124
2133.64	42140	1676	323825
2133.91	42160	1678	341914
2134.16	42180	1678	302012
2134.45	42200	1679	278650
2134.71	42220	1680	251705
2134.99	42240	1682	156971
2135.28	42260	1685	96687
2135.63	42280	1685	107454
2136	42300	1685	93456
2136.37	42320	1687	62431
2136.71	42340	1688	90999
2137.04	42360	1688	61062
2137.39	42380	1690	63171
2137.75	42400	1691	76742
2138.09	42420	1693	91505
2138.46	42440	1695	76090
2138.83	42460	1695	83586
2139.17	42480	1696	67209
2139.54	42500	1697	70472
2139.88	42520	1698	75255
2140.24	42540	1698	79432
2140.61	42560	1698	83687
2140.97	42580	1700	62505
2141.30	42600	1702	79787
2141.68	42620	1702	79768
2142.05	42640	1704	57554
2142.39	42660	1705	69567
2142.78	42680	1705	72422
2143.14	42700	1707	79054
2143.49	42720	1709	49124
2143.86	42740	1710	55925
2144.24	42760	1711	42289
2144.58	42780	1713	42163
2144.94	42800	1714	50466
2145.33	42820	1716	42550
2145.78	42840	1717	39781
2146.19	42860	1718	45412
2146.66	42880	1719	40312
2147.12	42900	1719	41564
2147.57	42920	1720	55738
2148.01	42940	1721	42826
2148.48	42960	1722	38365
2148.91	42980	1723	70492
2149.35	43000	1724	47218
2149.81	43020	1724	41522
2150.28	43040	1725	36772
2150.74	43060	1727	36677
2151.24	43080	1728	44048
2151.69	43100	1729	53430
2152.19	43120	1729	55450
2152.70	43140	1730	41354
2153.17	43160	1731	50435
2153.67	43180	1732	NaN
2154.19	43200	1732	49387
2154.64	43220	1733	63656
2155.10	43240	1733	46433
2155.60	43260	1734	39630
2156.08	43280	1734	50529
2156.58	43300	1735	48359
2157.05	43320	1736	50917
2157.49	43340	1736	62648
2157.79	43360	1736	196504
2158.08	43380	1737	238386
2158.34	43400	1738	269869
2158.61	43420	1739	252706
2158.90	43440	1739	310559
2159.19	43460	1740	368921
2159.46	43480	1741	454171
2159.76	43500	1741	445883
2159.99	43520	1743	350988
2160.23	43540	1744	384579
2160.49	43560	1744	461910
2160.73	43580	1746	379996
2160.97	43600	1747	506704
2161.24	43620	1748	407269
2161.48	43640	1750	479835
2161.74	43660	1751	316926
2162.01	43680	1753	373954
2162.27	43700	1753	411587
2162.52	43720	1754	362026
2162.78	43740	1756	445230
2163.04	43760	1757	386029
2163.31	43780	1757	301233
2163.57	43800	1759	269412
2163.82	43820	1760	402249
2164.10	43840	1761	572270
2164.38	43860	1762	349741
2164.64	43880	1763	418638
2164.90	43900	1764	450371
2165.16	43920	1765	390916
2165.45	43940	1765	427275
2165.70	43960	1766	432806
2165.97	43980	1767	481729
2166.26	44000	1769	332498
2166.50	44020	1770	286456
2166.75	44040	1771	435106
2167.03	44060	1771	332375
2167.27	44080	1772	395968
2167.48	44100	1773	465368
2167.77	44120	1775	326110
2168.04	44140	1775	275258
2168.30	44160	1775	294453
2168.57	44180	1776	287402
2168.83	44200	1777	315758
2169.14	44220	1777	277103
2169.42	44240	1778	278264
2169.72	44260	1780	204499
2170	44280	1780	156084
2170.30	44300	1781	153582
2170.59	44320	1782	125041
2170.88	44340	1783	131402
2171.21	44360	1783	121043
2171.54	44380	1784	70429
2171.91	44400	1786	42703
2172.24	44420	1787	39758
2172.59	44440	1788	45956
2173	44460	1789	61735
2173.39	44480	1789	36766
2173.77	44500	1789	38967
2174.12	44520	1790	46536
2174.50	44540	1790	53677
2174.80	44560	1791	182746
2175.12	44580	1791	118632
2175.42	44600	1792	203606
2175.75	44620	1793	150806
2176	44640	1794	147356
2176.28	44660	1795	172395
2176.61	44680	1796	95612
2176.96	44700	1796	77172
2177.30	44720	1798	61986
2177.62	44740	1801	54465
2177.92	44760	1803	53441
2178.26	44780	1803	86686
2178.60	44800	1804	68936
2178.93	44820	1805	51616
2179.26	44840	1806	61389
2179.58	44860	1808	57398
2179.89	44880	1810	42576
2180.21	44900	1810	59946
2180.55	44920	1811	50170
2180.89	44940	1813	53015
2181.20	44960	1815	62236
2181.54	44980	1815	52849
2181.87	45000	1817	46842
2182.23	45020	1818	42377
2182.58	45040	1819	49457
2182.95	45060	1819	57742
2183.29	45080	1819	44175
2183.63	45100	1820	45685
2184.01	45120	1820	51463
2184.38	45140	1821	39807
2184.73	45160	1823	52585
2185.04	45180	1825	33999
2185.36	45200	1826	NaN
2185.69	45220	1827	67855
2186.01	45240	1827	47007
2186.36	45260	1829	34268
2186.71	45280	1830	40222
2187.06	45300	1831	36708
2187.40	45320	1832	33754
2187.77	45340	1834	41077
2188.11	45360	1835	35030
2188.44	45380	1837	41027
2188.83	45400	1839	49080
2189.20	45420	1840	46476
2189.59	45440	1842	33971
2189.99	45460	1843	25563
2190.36	45480	1844	29508
2190.80	45500	1845	28754
2191.24	45520	1846	32700
2191.69	45540	1846	32604
2192.08	45560	1848	27968
2192.49	45580	1849	30131
2192.90	45600	1849	32625
2193.29	45620	1851	21185
2193.77	45640	1851	24536
2194.17	45660	1852	25978
2194.59	45680	1852	30420
2195.01	45700	1852	31319
2195.42	45720	1854	24718
2195.88	45740	1854	23870
2196.29	45760	1855	22457
2196.72	45780	1856	24444
2197.20	45800	1856	22547
2197.67	45820	1858	28098
2198.10	45840	1859	31005
2198.55	45860	1859	27569
2198.99	45880	1861	22631
2199.43	45900	1861	30509
2199.84	45920	1862	29797
2200.27	45940	1864	24008
2200.69	45960	1866	31213
2201.11	45980	1868	29146
2201.51	46000	1869	22564
2201.94	46020	1870	27304
2202.39	46040	1870	29792
2202.84	46060	1872	26956
2203.32	46080	1873	20688
2203.79	46100	1874	26642
2204.23	46120	1874	22461
2204.71	46140	1876	23096
2205.18	46160	1877	22147
2205.68	46180	1878	21523
2206.14	46200	1879	32792
2206.60	46220	1881	50013
2207.05	46240	1882	42841
2207.51	46260	1883	34998
2207.92	46280	1883	38503
2208.41	46300	1884	36143
2208.84	46320	1886	43501
2209.35	46340	1886	43836
2209.81	46360	1888	32719
2210.29	46380	1889	33930
2210.77	46400	1890	38787
2211.23	46420	1891	46715
2211.67	46440	1892	33942
2212.14	46460	1893	31897
2212.61	46480	1895	31226
2213.05	46500	1896	25389
2213.49	46520	1898	38816
2213.92	46540	1900	41369
2214.41	46560	1901	35358
2214.92	46580	1901	42873
2215.43	46600	1902	39583
2215.90	46620	1903	34968
2216.44	46640	1904	39867
2217.02	46660	1905	29786
2217.56	46680	1905	46360
2218.11	46700	1906	38396
2218.67	46720	1907	37845
2219.20	46740	1908	30847
2219.72	46760	1909	37793
